project_id,bug_id,sloc,sloc_total
Math,7600218,9372,39464
Math,7600219,9372,39464
Math,7600220,9372,39464
Math,7600221,9372,39464
Math,7600222,9372,39464
Math,7600223,9372,39464
Math,7600224,9372,39464
Math,7600229,9372,39464
Math,7600230,9372,39464
Math,7600231,9372,39464
Math,7600235,9372,39464
Math,7600236,9372,39464
Math,7600237,9372,39464
Math,7600238,9372,39464
Math,7600239,9372,39464
Math,7600240,9372,39464
Math,7600241,9372,39464
Math,7600242,9372,39464
Math,7600274,9372,39464
Math,7600275,9372,39464
Math,7600276,9372,39464
Math,7600277,9372,39464
Math,7600278,9372,39464
Math,7600279,9372,39464
Math,7600280,9372,39464
Math,7600281,9372,39464
Math,7600282,9371,39463
Math,7700376,8764,39397
Math,7800050,945,38965
Math,7800051,945,38965
Math,7800052,945,38965
Math,7800053,945,38965
Math,7800054,945,38965
Math,7800055,945,38965
Math,7800056,945,38965
Math,7800057,945,38965
Math,7800058,945,38965
Math,7800059,945,38965
Math,7800060,945,38965
Math,7800061,944,38964
Math,7800062,944,38964
Math,7800063,945,38965
Math,7800064,945,38965
Math,7800065,945,38965
Math,7901226,930,38886
Math,7901227,930,38886
Math,7901231,930,38886
Math,7901232,930,38886
Math,7901233,930,38886
Math,7901234,930,38886
Math,8001607,8142,38845
Math,8001608,8142,38845
Math,8001609,8142,38845
Math,8001610,8142,38845
Math,8001611,8142,38845
Math,8001612,8142,38845
Math,8001613,8142,38845
Math,8100910,8142,38845
Math,8100911,8142,38845
Math,8100912,8142,38845
Math,8100913,8142,38845
Math,8100914,8142,38845
Math,8100915,8142,38845
Math,8100916,8142,38845
Math,8100917,8142,38845
Math,8100918,8142,38845
Math,8100919,8142,38845
Math,8100920,8142,38845
Math,8100921,8142,38845
Math,8100922,8142,38845
Math,8100923,8142,38845
Math,8100924,8142,38845
Math,8100925,8142,38845
Math,8100926,8142,38845
Math,8100927,8142,38845
Math,8100928,8142,38845
Math,8100929,8142,38845
Math,8100930,8141,38844
Math,8100931,8141,38844
Math,8102754,8142,38845
Math,8102755,8142,38845
Math,8102756,8142,38845
Math,8102757,8142,38845
Math,8102758,8142,38845
Math,8200030,4228,38254
Math,8200031,4228,38254
Math,8200032,4228,38254
Math,8200033,4228,38254
Math,8200034,4228,38254
Math,8200035,4228,38254
Math,8200036,4228,38254
Math,8300193,4227,38253
Math,8300194,4227,38253
Math,8300272,4227,38253
Math,8300280,4227,38253
Math,8300281,4227,38253
Math,8300282,4227,38253
Math,8300283,4227,38253
Math,8400005,540,38244
Math,8400024,540,38244
Math,8400025,540,38244
Math,8400026,540,38244
Math,8400027,540,38244
Math,8500056,1048,37903
Math,8500057,1048,37903
Math,8500058,1048,37903
Math,8500059,1048,37903
Math,8600033,3167,36135
Math,8600034,3167,36135
Math,8700193,4209,36135
Math,8700194,4209,36135
Math,8700195,4209,36135
Math,8700196,4209,36135
Math,8700197,4209,36135
Math,8700198,4209,36135
Math,8700200,4209,36135
Math,8700201,4209,36135
Math,8700202,4209,36135
Math,8700203,4209,36135
Math,8800270,4211,36115
Math,8800279,4211,36115
Math,8800280,4211,36115
Math,8800281,4211,36115
Math,8800282,4211,36115
Math,8800283,4210,36114
Math,9000010,187,30902
Math,9100149,884,29987
Math,9100150,884,29987
Math,9100151,884,29987
Math,9100152,884,29987
Math,9100153,884,29987
Math,9100154,884,29987
Math,9100155,884,29987
Math,9100156,884,29987
Math,9200058,495,25467
Math,9200059,495,25467
Math,9200060,495,25467
Math,9200061,495,25467
Math,9200062,495,25467
Math,9200063,495,25467
Math,9200064,495,25467
Math,9200065,495,25467
Math,9200066,495,25467
Math,9200067,495,25467
Math,9200068,495,25467
Math,9200069,495,25467
Math,9200070,495,25467
Math,9200071,495,25467
Math,9200072,495,25467
Math,9200073,495,25467
Math,9200074,495,25467
Math,9200075,495,25467
Math,9200076,495,25467
Math,9200077,495,25467
Math,9200078,495,25467
Math,9200079,495,25467
Math,9200080,495,25467
Math,9200081,495,25467
Math,9200082,495,25467
Math,9200083,495,25467
Math,9200084,495,25467
Math,9200085,495,25467
Math,9200086,495,25467
Math,9200087,495,25467
Math,9200088,495,25467
Math,9200089,495,25467
Math,9200090,495,25467
Math,9200091,495,25467
Math,9200092,494,25466
Math,9200093,495,25467
Math,9200094,495,25467
Math,9200095,495,25467
Math,9200096,495,25467
Math,9200097,495,25467
Math,9200098,495,25467
Math,9200099,495,25467
Math,9200100,495,25467
Math,9200101,495,25467
Math,9200102,495,25467
Math,9200103,495,25467
Math,9200104,495,25467
Math,9200105,495,25467
Math,9200106,495,25467
Math,9200107,495,25467
Math,9200108,495,25467
Math,9200109,495,25467
Math,9200110,495,25467
Math,9200111,495,25467
Math,9200112,495,25467
Math,9200113,495,25467
Math,9200114,495,25467
Math,9200115,495,25467
Math,9200116,495,25467
Math,9200117,495,25467
Math,9200118,495,25467
Math,9200119,495,25467
Math,9200120,495,25467
Math,9200121,495,25467
Math,9200122,495,25467
Math,9200123,495,25467
Math,9200124,495,25467
Math,9200125,495,25467
Math,9200126,494,25466
Math,9200127,495,25467
Math,9200128,495,25467
Math,9200129,495,25467
Math,9200130,495,25467
Math,9200131,495,25467
Math,9200132,495,25467
Math,9200133,495,25467
Math,9200134,495,25467
Math,9200135,495,25467
Math,9200136,495,25467
Math,9200137,495,25467
Math,9200138,495,25467
Math,9200139,495,25467
Math,9200140,495,25467
Math,9200141,495,25467
Math,9200142,495,25467
Math,9200143,495,25467
Math,9200144,495,25467
Math,9200145,495,25467
Math,9200146,495,25467
Math,9200147,495,25467
Math,9200148,495,25467
Math,9200149,495,25467
Math,9200150,495,25467
Math,9200151,495,25467
Math,9200152,495,25467
Math,9200153,495,25467
Math,9200154,495,25467
Math,9200155,494,25466
Math,9200157,495,25467
Math,9200158,495,25467
Math,9200159,495,25467
Math,9200160,495,25467
Math,9200161,495,25467
Math,9200162,495,25467
Math,9200163,495,25467
Math,9200164,495,25467
Math,9200165,495,25467
Math,9200166,495,25467
Math,9200167,495,25467
Math,9200168,495,25467
Math,9200169,495,25467
Math,9200170,495,25467
Math,9200171,495,25467
Math,9200172,495,25467
Math,9200173,495,25467
Math,9200174,495,25467
Math,9200175,495,25467
Math,9200176,495,25467
Math,9200177,495,25467
Math,9200178,495,25467
Math,9200179,495,25467
Math,9200180,495,25467
Math,9200181,495,25467
Math,9200182,495,25467
Math,9200183,495,25467
Math,9200184,495,25467
Math,9200185,495,25467
Math,9200186,495,25467
Math,9200187,495,25467
Math,9200188,495,25467
Math,9200189,495,25467
Math,9200190,495,25467
Math,9200191,495,25467
Math,9200192,495,25467
Math,9200193,495,25467
Math,9200194,495,25467
Math,9200195,495,25467
Math,9200196,495,25467
Math,9200197,495,25467
Math,9200198,495,25467
Math,9200199,495,25467
Math,9200200,495,25467
Math,9200201,494,25466
Math,9200202,495,25467
Math,9200203,495,25467
Math,9200204,495,25467
Math,9200205,495,25467
Math,9200206,495,25467
Math,9200222,495,25467
Math,9200223,495,25467
Math,9200224,495,25467
Math,9200225,495,25467
Math,9300184,452,25294
Math,9300185,452,25294
Math,9300186,452,25294
Math,9300187,452,25294
Math,9300188,452,25294
Math,9300189,452,25294
Math,9300190,452,25294
Math,9300191,452,25294
Math,9300192,452,25294
Math,9300193,452,25294
Math,9300198,452,25294
Math,9300199,452,25294
Math,9300200,452,25294
Math,9300201,452,25294
Math,9300202,452,25294
Math,9300207,452,25294
Math,9300208,452,25294
Math,9400168,439,25034
Math,9400169,439,25034
Math,9400170,439,25034
Math,9400171,439,25034
Math,9400172,439,25034
Math,9400173,439,25034
Math,9400174,439,25034
Math,9400175,439,25034
Math,9400176,439,25034
Math,9400177,439,25034
Math,9400178,439,25034
Math,9400179,439,25034
Math,9400180,439,25034
Math,9400181,439,25034
Math,9500054,1005,19936
Math,9500055,1005,19936
Math,9500056,1005,19936
Math,9500057,1005,19936
Math,9500058,1005,19936
Math,9600182,251,19511
Math,9600183,251,19511
Math,9600184,251,19511
Math,9600185,251,19511
Math,9600186,251,19511
Math,9600187,251,19511
Math,9600188,251,19511
Math,9600189,251,19511
Math,9700039,443,16839
Math,9700040,443,16839
Math,9700041,443,16839
Math,9700042,443,16839
Math,9700043,443,16839
Math,9700044,443,16839
Math,9700045,443,16839
Math,9700046,442,16838
Math,9700047,443,16839
Math,9700048,443,16839
Math,9800400,1511,16725
Math,9801092,1511,16725
Math,9900424,670,27152
Math,9900425,670,27152
Math,9900426,670,27152
Math,9900427,670,27152
Math,9900428,670,27152
Math,9900429,670,27152
Math,9900430,670,27152
Math,9900606,670,27152
Math,9900607,670,27152
Math,10000082,1158,16489
Math,10000114,1158,16489
Math,10000117,1158,16489
Math,10100071,241,16483
Math,10100072,241,16483
Math,10100073,240,16482
Math,10100074,240,16482
Math,10100078,238,16480
Math,10100079,238,16480
Math,10100080,238,16480
Math,10200016,2157,15810
Math,10200017,2157,15810
Math,10200018,2157,15810
Math,10200019,2157,15810
Math,10200020,2157,15810
Math,10200021,2157,15810
Math,10200022,2157,15810
Math,10200023,2156,15809
Math,10200024,2156,15809
Math,10200025,2157,15810
Math,10200026,2157,15810
Math,10200027,2157,15810
Math,10200028,2157,15810
Math,10200029,2157,15810
Math,10200030,2156,15809
Math,10200031,2157,15810
Math,10200032,2156,15809
Math,10200038,2157,15810
Math,10200039,2157,15810
Math,10200040,2157,15810
Math,10200041,2157,15810
Math,10200042,2157,15810
Math,10200043,2157,15810
Math,10200044,2157,15810
Math,10200045,2157,15810
Math,10200046,2157,15810
Math,10200047,2156,15809
Math,10200048,2157,15810
Math,10200049,2157,15810
Math,10200050,2157,15810
Math,10200051,2157,15810
Math,10200052,2157,15810
Math,10200053,2157,15810
Math,10200054,2157,15810
Math,10200055,2157,15810
Math,10200056,2157,15810
Math,10200057,2157,15810
Math,10200058,2157,15810
Math,10200059,2157,15810
Math,10200060,2156,15809
Math,10300039,532,15391
Math,10300040,532,15391
Math,10300041,532,15391
Math,10300042,532,15391
Math,10300043,532,15391
Math,10300044,532,15391
Math,10500150,129,9929
Math,10500151,129,9929
Math,10500152,129,9929
Math,10500153,129,9929
Math,10500154,129,9929
Math,10500155,129,9929
Math,10500156,129,9929
Math,10500157,129,9929
Math,10500158,129,9929
Math,10500159,129,9929
Math,10500160,129,9929
Math,10500161,129,9929
Math,10500162,129,9929
Math,10500163,129,9929
Math,10600034,341,9479
Math,10600035,341,9479
Math,10600036,340,9478
Math,10600040,341,9479
Math,10600041,341,9479
Math,10600042,340,9478
Mockito,1,7335,10517
Mockito,2,3970,10998
Mockito,3,8626,10512
Mockito,4,5906,10951
Mockito,5,10433,10902
Mockito,6,6583,10903
Mockito,7,5105,10901
Mockito,8,360,10901
Mockito,9,6034,10741
Mockito,10,4933,10565
Mockito,11,2772,10472
Mockito,12,4110,7284
Mockito,13,4211,7287
Mockito,14,3818,7161
Mockito,15,3342,7562
Mockito,16,3219,6372
Mockito,17,2780,6364
Mockito,18,2942,10518
Mockito,19,4891,10519
Mockito,20,6328,11629
Mockito,21,2743,10721
Mockito,22,2705,10498
Mockito,23,5134,10405
Mockito,24,8614,10400
Mockito,25,8349,10035
Mockito,26,7826,9506
Mockito,27,4026,8316
Mockito,28,3381,7597
Mockito,29,4230,7569
Mockito,30,2116,7570
Mockito,31,2087,7568
Mockito,32,4093,7356
Mockito,33,3980,7332
Mockito,34,5400,6373
Mockito,35,3575,6161
Mockito,36,5174,6069
Mockito,37,3222,6061
Mockito,38,3517,5506
Mockito,100063,7346,10528
Mockito,100064,7346,10528
Mockito,100065,7346,10528
Mockito,100066,7346,10528
Mockito,100067,7346,10528
Mockito,100068,7346,10528
Mockito,100069,7346,10528
Mockito,100070,7346,10528
Mockito,200001,3976,11004
Mockito,200009,3977,11005
Mockito,200010,3977,11005
Mockito,200011,3977,11005
Mockito,200012,3977,11005
Mockito,200013,3977,11005
Mockito,200014,3976,11004
Mockito,300066,8640,10526
Mockito,300067,8640,10526
Mockito,300068,8640,10526
Mockito,300069,8640,10526
Mockito,300070,8639,10525
Mockito,300076,8640,10526
Mockito,300077,8640,10526
Mockito,300078,8640,10526
Mockito,300079,8639,10525
Mockito,300080,8640,10526
Mockito,400016,5909,10954
Mockito,600002,6583,10903
Mockito,600003,6583,10903
Mockito,600004,6583,10903
Mockito,600005,6583,10903
Mockito,600006,6583,10903
Mockito,600007,6583,10903
Mockito,600008,6583,10903
Mockito,600009,6583,10903
Mockito,600010,6583,10903
Mockito,600012,6583,10903
Mockito,600013,6583,10903
Mockito,600014,6583,10903
Mockito,600015,6583,10903
Mockito,600016,6583,10903
Mockito,600017,6583,10903
Mockito,600018,6583,10903
Mockito,600019,6583,10903
Mockito,600020,6583,10903
Mockito,600021,6583,10903
Mockito,600022,6583,10903
Mockito,700072,5105,10901
Mockito,800012,360,10901
Mockito,900001,6039,10746
Mockito,900002,6039,10746
Mockito,1000012,4935,10567
Mockito,1000013,4938,10570
Mockito,1000014,4935,10567
Mockito,1000016,4937,10569
Mockito,1000017,4938,10570
Mockito,1100013,2780,10480
Mockito,1100014,2780,10480
Mockito,1100015,2780,10480
Mockito,1200007,4114,7288
Mockito,1300012,4213,7289
Mockito,1300015,4212,7288
Mockito,1400020,3821,7164
Mockito,1400089,3822,7165
Mockito,1400090,3822,7165
Mockito,1400091,3822,7165
Mockito,1500006,3345,7565
Mockito,1500007,3345,7565
Mockito,1600009,3220,6373
Mockito,1600039,3220,6373
Mockito,1600040,3220,6373
Mockito,1700009,2787,6371
Mockito,1700010,2787,6371
Mockito,1700011,2787,6371
Mockito,1700042,2787,6371
Mockito,1700043,2786,6370
Mockito,1700044,2787,6371
Mockito,1700072,2787,6371
Mockito,1800024,2944,10520
Mockito,1800025,2944,10520
Mockito,1900021,4907,10535
Mockito,1900033,4907,10535
Mockito,1900044,4906,10534
Mockito,1900045,4907,10535
Mockito,1900046,4907,10535
Mockito,1900047,4907,10535
Mockito,1900048,4907,10535
Mockito,1900049,4906,10534
Mockito,1900050,4906,10534
Mockito,1900051,4906,10534
Mockito,1900052,4905,10533
Mockito,1900053,4905,10533
Mockito,1900054,4905,10533
Mockito,1900055,4905,10533
Mockito,1900056,4903,10531
Mockito,1900057,4907,10535
Mockito,2000004,6329,11630
Mockito,2000005,6328,11629
Mockito,2100004,2759,10737
Mockito,2100005,2759,10737
Mockito,2100006,2759,10737
Mockito,2100007,2759,10737
Mockito,2100008,2759,10737
Mockito,2100009,2759,10737
Mockito,2100010,2759,10737
Mockito,2100011,2759,10737
Mockito,2100012,2759,10737
Mockito,2200001,2707,10500
Mockito,2200002,2707,10500
Mockito,2200003,2707,10500
Mockito,2200004,2707,10500
Mockito,2200005,2707,10500
Mockito,2300003,5148,10419
Mockito,2300004,5148,10419
Mockito,2300009,5149,10420
Mockito,2300010,5148,10419
Mockito,2300011,5149,10420
Mockito,2300012,5148,10419
Mockito,2300027,5149,10420
Mockito,2300028,5144,10415
Mockito,2400012,8614,10400
Mockito,2400013,8614,10400
Mockito,2400014,8614,10400
Mockito,2400015,8614,10400
Mockito,2400016,8614,10400
Mockito,2400017,8614,10400
Mockito,2400018,8614,10400
Mockito,2500007,8372,10058
Mockito,2500013,8372,10058
Mockito,2500014,8369,10055
Mockito,2500015,8372,10058
Mockito,2500016,8372,10058
Mockito,2500017,8372,10058
Mockito,2500018,8372,10058
Mockito,2500019,8371,10057
Mockito,2500020,8372,10058
Mockito,2600051,7826,9506
Mockito,2600052,7826,9506
Mockito,2600053,7825,9505
Mockito,2700020,4025,8315
Mockito,2800015,3382,7598
Mockito,2800016,3381,7597
Mockito,2900005,4230,7569
Mockito,2900006,4229,7568
Mockito,3000018,2116,7570
Mockito,3100006,2089,7570
Mockito,3100007,2089,7570
Mockito,3100008,2089,7570
Mockito,3100009,2089,7570
Mockito,3100010,2089,7570
Mockito,3100011,2089,7570
Mockito,3100012,2089,7570
Mockito,3100013,2089,7570
Mockito,3100014,2089,7570
Mockito,3200011,4093,7356
Mockito,3300041,3991,7343
Mockito,3300042,3991,7343
Mockito,3300043,3991,7343
Mockito,3300044,3991,7343
Mockito,3300045,3991,7343
Mockito,3300046,3991,7343
Mockito,3300047,3991,7343
Mockito,3300048,3991,7343
Mockito,3300049,3991,7343
Mockito,3300050,3991,7343
Mockito,3300051,3991,7343
Mockito,3300052,3991,7343
Mockito,3300053,3991,7343
Mockito,3400044,5400,6373
Mockito,3400045,5400,6373
Mockito,3400046,5400,6373
Mockito,3400047,5400,6373
Mockito,3400048,5400,6373
Mockito,3500022,3575,6161
Mockito,3500031,3575,6161
Mockito,3500033,3575,6161
Mockito,3600114,5178,6073
Mockito,3600115,5178,6073
Mockito,3600116,5177,6072
Mockito,3700005,3229,6068
Mockito,3700006,3230,6069
Mockito,3700007,3230,6069
Mockito,3700008,3229,6068
Mockito,3800020,3517,5506
Time,1,8195,27795
Time,2,12079,27789
Time,3,12172,27767
Time,4,15547,27767
Time,5,9011,27658
Time,6,10806,27583
Time,7,14789,27414
Time,8,6691,27347
Time,9,6685,27341
Time,10,14769,27340
Time,11,9705,27329
Time,12,11928,27273
Time,13,10486,27262
Time,14,14607,27215
Time,15,306,27212
Time,16,14649,27214
Time,17,8537,27185
Time,18,9395,27171
Time,19,11854,27156
Time,20,11623,27150
Time,21,7535,27140
Time,22,9562,26876
Time,23,3051,26871
Time,24,15676,26849
Time,25,11684,26796
Time,26,13800,26795
Time,27,12191,26589
Time,100032,8201,27801
Time,100033,8201,27801
Time,100034,8201,27801
Time,100035,8201,27801
Time,100036,8201,27801
Time,100037,8201,27801
Time,100038,8201,27801
Time,100039,8201,27801
Time,100048,8201,27801
Time,100049,8201,27801
Time,100050,8201,27801
Time,100051,8201,27801
Time,100052,8201,27801
Time,100053,8201,27801
Time,100423,8201,27801
Time,200033,12085,27795
Time,200034,12085,27795
Time,200035,12085,27795
Time,200399,12085,27795
Time,200400,12085,27795
Time,200401,12085,27795
Time,200402,12085,27795
Time,300058,12192,27787
Time,300059,12192,27787
Time,300060,12192,27787
Time,300061,12192,27787
Time,300064,12192,27787
Time,300065,12192,27787
Time,300066,12192,27787
Time,300067,12192,27787
Time,300070,12192,27787
Time,300071,12192,27787
Time,300074,12192,27787
Time,300075,12192,27787
Time,300076,12192,27787
Time,300077,12192,27787
Time,300080,12192,27787
Time,300081,12192,27787
Time,300082,12192,27787
Time,300083,12192,27787
Time,300088,12192,27787
Time,300089,12192,27787
Time,300090,12192,27787
Time,300091,12192,27787
Time,300094,12192,27787
Time,300095,12192,27787
Time,300099,12192,27787
Time,300103,12192,27787
Time,300107,12192,27787
Time,400204,15547,27767
Time,500517,9017,27664
Time,500518,9017,27664
Time,500519,9017,27664
Time,500520,9017,27664
Time,500521,9017,27664
Time,500522,9017,27664
Time,500523,9017,27664
Time,500524,9017,27664
Time,500525,9017,27664
Time,500526,9017,27664
Time,500527,9017,27664
Time,500528,9017,27664
Time,500529,9017,27664
Time,500530,9017,27664
Time,500531,9017,27664
Time,500532,9017,27664
Time,500533,9017,27664
Time,500534,9017,27664
Time,500535,9016,27663
Time,500536,9017,27664
Time,500537,9017,27664
Time,500538,9017,27664
Time,500539,9017,27664
Time,500540,9017,27664
Time,500541,9017,27664
Time,500542,9017,27664
Time,500543,9017,27664
Time,500544,9017,27664
Time,500545,9016,27663
Time,500546,9017,27664
Time,500547,9017,27664
Time,500548,9016,27663
Time,500549,9017,27664
Time,500550,9017,27664
Time,500551,9017,27664
Time,500552,9016,27663
Time,500553,9017,27664
Time,500554,9017,27664
Time,500555,9017,27664
Time,500556,9017,27664
Time,600020,10832,27609
Time,600021,10832,27609
Time,600022,10832,27609
Time,600237,10832,27609
Time,600238,10832,27609
Time,600239,10832,27609
Time,600240,10832,27609
Time,600241,10832,27609
Time,600242,10832,27609
Time,600243,10832,27609
Time,600244,10832,27609
Time,600245,10832,27609
Time,600246,10831,27608
Time,600247,10832,27609
Time,600248,10832,27609
Time,600249,10832,27609
Time,600250,10832,27609
Time,600251,10832,27609
Time,600252,10832,27609
Time,600253,10832,27609
Time,600254,10831,27608
Time,700114,14789,27414
Time,800048,6694,27350
Time,800049,6694,27350
Time,800050,6694,27350
Time,800051,6694,27350
Time,800052,6694,27350
Time,800053,6694,27350
Time,800054,6694,27350
Time,800055,6694,27350
Time,800056,6694,27350
Time,800057,6694,27350
Time,800058,6694,27350
Time,800059,6694,27350
Time,800060,6694,27350
Time,800061,6694,27350
Time,800062,6694,27350
Time,800063,6694,27350
Time,800064,6694,27350
Time,800065,6694,27350
Time,800066,6694,27350
Time,800067,6694,27350
Time,800068,6694,27350
Time,800069,6694,27350
Time,800080,6694,27350
Time,800081,6694,27350
Time,800082,6694,27350
Time,800083,6694,27350
Time,800084,6693,27349
Time,900038,6691,27347
Time,900039,6691,27347
Time,900040,6691,27347
Time,900041,6691,27347
Time,900042,6691,27347
Time,900043,6691,27347
Time,900044,6691,27347
Time,900045,6691,27347
Time,900046,6691,27347
Time,900060,6691,27347
Time,900061,6691,27347
Time,900062,6691,27347
Time,900063,6691,27347
Time,900064,6691,27347
Time,900065,6691,27347
Time,900070,6691,27347
Time,900071,6691,27347
Time,900072,6691,27347
Time,900073,6691,27347
Time,900074,6690,27346
Time,900075,6691,27347
Time,900076,6691,27347
Time,900077,6691,27347
Time,900078,6691,27347
Time,900079,6690,27346
Time,900082,6691,27347
Time,900083,6691,27347
Time,900084,6691,27347
Time,900085,6691,27347
Time,900086,6691,27347
Time,900087,6691,27347
Time,1000026,14770,27341
Time,1100001,9706,27330
Time,1200007,11940,27285
Time,1200009,11940,27285
Time,1200010,11940,27285
Time,1200011,11940,27285
Time,1200012,11940,27285
Time,1200013,11940,27285
Time,1200014,11940,27285
Time,1200015,11940,27285
Time,1200016,11940,27285
Time,1200017,11940,27285
Time,1200018,11940,27285
Time,1200019,11940,27285
Time,1200020,11940,27285
Time,1200021,11940,27285
Time,1200022,11940,27285
Time,1200024,11940,27285
Time,1200025,11940,27285
Time,1200026,11939,27284
Time,1200027,11940,27285
Time,1200390,11940,27285
Time,1200392,11940,27285
Time,1200393,11940,27285
Time,1200394,11940,27285
Time,1200395,11940,27285
Time,1200396,11940,27285
Time,1200397,11940,27285
Time,1200398,11940,27285
Time,1200399,11940,27285
Time,1200400,11940,27285
Time,1200401,11940,27285
Time,1200402,11940,27285
Time,1200403,11940,27285
Time,1200404,11940,27285
Time,1200405,11940,27285
Time,1200407,11940,27285
Time,1200408,11940,27285
Time,1200409,11939,27284
Time,1200410,11940,27285
Time,1300306,10490,27266
Time,1300307,10490,27266
Time,1300308,10490,27266
Time,1300309,10490,27266
Time,1300310,10490,27266
Time,1300311,10489,27265
Time,1300351,10490,27266
Time,1300373,10490,27266
Time,1300374,10490,27266
Time,1300375,10490,27266
Time,1300376,10490,27266
Time,1300377,10490,27266
Time,1300378,10490,27266
Time,1300379,10490,27266
Time,1300380,10490,27266
Time,1300381,10490,27266
Time,1300382,10490,27266
Time,1300383,10489,27265
Time,1400104,14612,27220
Time,1400105,14612,27220
Time,1400106,14612,27220
Time,1400107,14612,27220
Time,1400108,14612,27220
Time,1400109,14612,27220
Time,1400110,14612,27220
Time,1400111,14612,27220
Time,1400112,14612,27220
Time,1400113,14612,27220
Time,1400114,14612,27220
Time,1400115,14612,27220
Time,1400116,14612,27220
Time,1400117,14612,27220
Time,1400118,14612,27220
Time,1400119,14612,27220
Time,1400120,14612,27220
Time,1400121,14612,27220
Time,1400122,14612,27220
Time,1400123,14612,27220
Time,1400124,14612,27220
Time,1400125,14612,27220
Time,1400126,14612,27220
Time,1400127,14612,27220
Time,1400128,14612,27220
Time,1400129,14612,27220
Time,1400130,14612,27220
Time,1400131,14612,27220
Time,1400132,14612,27220
Time,1400133,14612,27220
Time,1400134,14612,27220
Time,1400135,14612,27220
Time,1400136,14612,27220
Time,1400137,14612,27220
Time,1400138,14612,27220
Time,1400139,14612,27220
Time,1400140,14612,27220
Time,1400141,14612,27220
Time,1400142,14612,27220
Time,1400143,14612,27220
Time,1400144,14612,27220
Time,1400145,14612,27220
Time,1400146,14612,27220
Time,1400147,14612,27220
Time,1500086,309,27215
Time,1500087,309,27215
Time,1600118,14648,27213
Time,1700380,8550,27198
Time,1700381,8550,27198
Time,1700382,8550,27198
Time,1700383,8550,27198
Time,1700384,8550,27198
Time,1700385,8550,27198
Time,1700386,8550,27198
Time,1700387,8550,27198
Time,1700388,8550,27198
Time,1700389,8550,27198
Time,1700390,8550,27198
Time,1700391,8550,27198
Time,1700392,8550,27198
Time,1700393,8550,27198
Time,1700394,8550,27198
Time,1700395,8550,27198
Time,1700396,8550,27198
Time,1700397,8550,27198
Time,1700398,8550,27198
Time,1700400,8550,27198
Time,1700401,8550,27198
Time,1700402,8550,27198
Time,1700403,8550,27198
Time,1700404,8550,27198
Time,1700405,8550,27198
Time,1700406,8550,27198
Time,1700407,8550,27198
Time,1700408,8550,27198
Time,1700409,8550,27198
Time,1700410,8550,27198
Time,1700411,8550,27198
Time,1700412,8550,27198
Time,1700413,8550,27198
Time,1700414,8550,27198
Time,1700415,8550,27198
Time,1700416,8550,27198
Time,1700417,8550,27198
Time,1700418,8550,27198
Time,1700419,8550,27198
Time,1700420,8550,27198
Time,1700421,8550,27198
Time,1700422,8550,27198
Time,1700423,8550,27198
Time,1700424,8550,27198
Time,1700425,8550,27198
Time,1700426,8550,27198
Time,1700427,8550,27198
Time,1700428,8550,27198
Time,1700429,8550,27198
Time,1700430,8550,27198
Time,1700431,8550,27198
Time,1700432,8550,27198
Time,1700433,8550,27198
Time,1800063,9407,27183
Time,1800064,9407,27183
Time,1800065,9407,27183
Time,1800066,9407,27183
Time,1800067,9407,27183
Time,1800068,9407,27183
Time,1800069,9407,27183
Time,1800070,9407,27183
Time,1800071,9407,27183
Time,1800072,9407,27183
Time,1900286,11854,27156
Time,1900287,11854,27156
Time,1900288,11854,27156
Time,2001156,11629,27156
Time,2001157,11629,27156
Time,2001158,11629,27156
Time,2001159,11629,27156
Time,2001160,11629,27156
Time,2001161,11628,27155
Time,2001162,11629,27156
Time,2001163,11628,27155
Time,2001164,11629,27156
Time,2001165,11629,27156
Time,2001166,11629,27156
Time,2001167,11629,27156
Time,2100022,7545,27150
Time,2100023,7545,27150
Time,2100024,7545,27150
Time,2100025,7545,27150
Time,2100026,7545,27150
Time,2100027,7545,27150
Time,2100028,7545,27150
Time,2100029,7545,27150
Time,2100030,7545,27150
Time,2100031,7544,27149
Time,2100042,7545,27150
Time,2100043,7545,27150
Time,2100044,7545,27150
Time,2100045,7545,27150
Time,2100046,7545,27150
Time,2100047,7545,27150
Time,2100048,7545,27150
Time,2100049,7544,27149
Time,2100050,7545,27150
Time,2100051,7545,27150
Time,2100052,7545,27150
Time,2100053,7545,27150
Time,2100054,7545,27150
Time,2100055,7545,27150
Time,2100056,7545,27150
Time,2100057,7545,27150
Time,2100058,7545,27150
Time,2100059,7545,27150
Time,2100060,7545,27150
Time,2100061,7545,27150
Time,2100062,7544,27149
Time,2200062,9566,26880
Time,2200063,9567,26881
Time,2200064,9566,26880
Time,2200065,9567,26881
Time,2200066,9567,26881
Time,2200067,9566,26880
Time,2200068,9567,26881
Time,2200069,9567,26881
Time,2200070,9567,26881
Time,2200071,9567,26881
Time,2200072,9567,26881
Time,2200073,9567,26881
Time,2200074,9566,26880
Time,2300148,3051,26871
Time,2300149,3051,26871
Time,2300158,3051,26871
Time,2300161,3051,26871
Time,2300163,3051,26871
Time,2300165,3051,26871
Time,2300166,3051,26871
Time,2300168,3051,26871
Time,2300170,3051,26871
Time,2400071,15681,26854
Time,2400072,15681,26854
Time,2400073,15681,26854
Time,2400074,15681,26854
Time,2400075,15681,26854
Time,2400076,15681,26854
Time,2400077,15681,26854
Time,2400078,15681,26854
Time,2400079,15681,26854
